# Op -75.381092 4.492298 2495
# Pp -75.38788 4.487717 2712
# A 4.466944 4.500833 -75.37 -75.40472
# cenith[rad] azimuth[rad] distance[km]
1.353520644403765627e-01 1.923424073626403899e-02 0.000000000000000000e+00
1.353520644403765627e-01 3.063230932071678292e-02 3.642735764675854249e+00
1.353520644403765627e-01 4.203037790516955807e-02 9.714287126271155870e+00
1.353520644403765627e-01 5.342844648962230547e-02 1.092894170005547139e+01
1.353520644403765627e-01 6.482651507407508062e-02 1.942988753448336325e+01
1.353520644403765627e-01 7.622458365852782802e-02 2.793141528129815754e+01
1.353520644403765627e-01 8.762265224298060318e-02 5.100694137238243542e+01
1.353520644403765627e-01 9.902072082743337833e-02 8.258551634329762692e+01
1.353520644403765627e-01 1.104187894118861674e-01 1.117372075541887426e+02
1.353520644403765627e-01 1.218168579963388731e-01 1.263160076562151204e+02
1.353520644403765627e-01 1.332149265807916483e-01 1.493981663850844939e+02
1.353520644403765627e-01 1.446129951652444234e-01 1.712672838960888271e+02
1.353520644403765627e-01 1.560110637496971986e-01 1.822056068709053989e+02
1.353520644403765627e-01 1.674091323341499182e-01 1.931447038107111780e+02
1.353520644403765627e-01 1.788072009186026934e-01 1.980106233135111893e+02
1.353520644403765627e-01 1.902052695030554685e-01 2.101658827203420685e+02
1.353520644403765627e-01 2.016033380875082437e-01 2.296112375844840585e+02
1.353520644403765627e-01 2.130014066719610188e-01 2.369087768752551995e+02
1.353520644403765627e-01 2.243994752564137385e-01 2.442068254495403323e+02
1.353520644403765627e-01 2.357975438408665136e-01 2.539353724249188815e+02
1.353520644403765627e-01 2.471956124253192888e-01 2.624495358738269033e+02
1.353520644403765627e-01 2.585936810097720917e-01 2.661039167144205067e+02
1.353520644403765627e-01 2.699917495942247836e-01 2.721887769117506650e+02
1.353520644403765627e-01 2.813898181786775865e-01 2.685526647815183310e+02
1.353520644403765627e-01 2.927878867631303339e-01 2.661314744684705147e+02
1.353520644403765627e-01 3.041859553475831368e-01 2.552032943462520507e+02
1.353520644403765627e-01 3.155840239320358842e-01 2.479202086170847963e+02
1.353520644403765627e-01 3.269820925164886316e-01 2.442825839444621465e+02
1.353520644403765627e-01 3.383801611009413790e-01 2.260601322989567734e+02
1.353520644403765627e-01 3.497782296853941819e-01 2.114826632589294491e+02
1.353520644403765627e-01 3.611762982698469293e-01 1.823186763751893693e+02
1.353520644403765627e-01 3.725743668542997322e-01 1.640921968528524815e+02
1.353520644403765627e-01 3.839724354387524796e-01 1.458644776414510602e+02
1.246663751424521016e-01 -1.745329251994329478e-01 0.000000000000000000e+00
1.246663751424521016e-01 -1.631348566149801727e-01 0.000000000000000000e+00
1.246663751424521016e-01 -1.517367880305274253e-01 0.000000000000000000e+00
1.246663751424521016e-01 -1.403387194460746501e-01 0.000000000000000000e+00
1.246663751424521016e-01 -1.289406508616219027e-01 0.000000000000000000e+00
1.246663751424521016e-01 -1.175425822771691275e-01 0.000000000000000000e+00
1.246663751424521016e-01 -1.061445136927163663e-01 0.000000000000000000e+00
1.246663751424521016e-01 -9.474644510826360500e-02 0.000000000000000000e+00
1.246663751424521016e-01 -8.334837652381084372e-02 0.000000000000000000e+00
1.246663751424521016e-01 -7.195030793935808244e-02 0.000000000000000000e+00
1.246663751424521016e-01 -6.055223935490532117e-02 0.000000000000000000e+00
1.246663751424521016e-01 -4.915417077045255989e-02 0.000000000000000000e+00
1.246663751424521016e-01 -3.775610218599978474e-02 0.000000000000000000e+00
1.246663751424521016e-01 -2.635803360154704081e-02 0.000000000000000000e+00
1.246663751424521016e-01 -1.495996501709426219e-02 0.000000000000000000e+00
1.246663751424521016e-01 -3.561896432641516088e-03 0.000000000000000000e+00
1.246663751424521016e-01 7.836172151811260367e-03 3.642495346306380277e+00
1.246663751424521016e-01 1.923424073626403899e-02 1.092784538923634763e+01
1.246663751424521016e-01 3.063230932071678292e-02 2.185641615471953259e+01
1.246663751424521016e-01 4.203037790516955807e-02 3.642857807810852222e+01
1.246663751424521016e-01 5.342844648962230547e-02 4.007278546524280216e+01
1.246663751424521016e-01 6.482651507407508062e-02 5.343219072063778441e+01
1.246663751424521016e-01 7.622458365852782802e-02 7.529338207090175672e+01
1.246663751424521016e-01 8.762265224298060318e-02 1.056572392119074237e+02
1.246663751424521016e-01 9.902072082743337833e-02 1.384521890218539397e+02
1.246663751424521016e-01 1.104187894118861674e-01 1.639622082619488310e+02
1.246663751424521016e-01 1.218168579963388731e-01 1.894740153885577740e+02
1.246663751424521016e-01 1.332149265807916483e-01 2.149876098113216187e+02
1.246663751424521016e-01 1.446129951652444234e-01 2.222830786143033777e+02
1.246663751424521016e-01 1.560110637496971986e-01 2.210761415791434388e+02
1.246663751424521016e-01 1.674091323341499182e-01 2.283723567547091307e+02
1.246663751424521016e-01 1.788072009186026934e-01 2.368838807568204459e+02
1.246663751424521016e-01 1.902052695030554685e-01 2.551146596049481445e+02
1.246663751424521016e-01 2.016033380875082437e-01 2.551235989856434401e+02
1.246663751424521016e-01 2.130014066719610188e-01 2.587772829939765415e+02
1.246663751424521016e-01 2.243994752564137385e-01 2.587863369938735900e+02
1.246663751424521016e-01 2.357975438408665136e-01 2.648703859281635005e+02
1.246663751424521016e-01 2.471956124253192888e-01 2.685247526909141698e+02
1.246663751424521016e-01 2.585936810097720917e-01 2.806849522863528250e+02
1.246663751424521016e-01 2.699917495942247836e-01 2.916308329415500680e+02
1.246663751424521016e-01 2.813898181786775865e-01 2.952864110218470728e+02
1.246663751424521016e-01 2.927878867631303339e-01 2.916509290966933463e+02
1.246663751424521016e-01 3.041859553475831368e-01 2.831541357474858955e+02
1.246663751424521016e-01 3.155840239320358842e-01 2.770872995069762510e+02
1.246663751424521016e-01 3.269820925164886316e-01 2.734506603282648030e+02
1.246663751424521016e-01 3.383801611009413790e-01 2.771059833985648879e+02
1.246663751424521016e-01 3.497782296853941819e-01 2.661764715659144258e+02
1.246663751424521016e-01 3.611762982698469293e-01 2.406606660688717056e+02
1.246663751424521016e-01 3.725743668542997322e-01 2.042036305587645870e+02
1.246663751424521016e-01 3.839724354387524796e-01 1.653130789379515022e+02
1.139806858445276405e-01 -1.745329251994329478e-01 0.000000000000000000e+00
1.139806858445276405e-01 -1.631348566149801727e-01 0.000000000000000000e+00
1.139806858445276405e-01 -1.517367880305274253e-01 0.000000000000000000e+00
1.139806858445276405e-01 -1.403387194460746501e-01 0.000000000000000000e+00
1.139806858445276405e-01 -1.289406508616219027e-01 0.000000000000000000e+00
1.139806858445276405e-01 -1.175425822771691275e-01 0.000000000000000000e+00
1.139806858445276405e-01 -1.061445136927163663e-01 0.000000000000000000e+00
1.139806858445276405e-01 -9.474644510826360500e-02 0.000000000000000000e+00
1.139806858445276405e-01 -8.334837652381084372e-02 0.000000000000000000e+00
1.139806858445276405e-01 -7.195030793935808244e-02 0.000000000000000000e+00
1.139806858445276405e-01 -6.055223935490532117e-02 0.000000000000000000e+00
1.139806858445276405e-01 -4.915417077045255989e-02 0.000000000000000000e+00
1.139806858445276405e-01 -3.775610218599978474e-02 0.000000000000000000e+00
1.139806858445276405e-01 -2.635803360154704081e-02 0.000000000000000000e+00
1.139806858445276405e-01 -1.495996501709426219e-02 0.000000000000000000e+00
1.139806858445276405e-01 -3.561896432641516088e-03 2.428251087958909871e+00
1.139806858445276405e-01 7.836172151811260367e-03 7.284990755457796396e+00
1.139806858445276405e-01 1.923424073626403899e-02 1.699887129606404912e+01
1.139806858445276405e-01 3.063230932071678292e-02 3.642736197460210690e+01
1.139806858445276405e-01 4.203037790516955807e-02 5.828572741012743563e+01
1.139806858445276405e-01 5.342844648962230547e-02 8.378855835188576862e+01
1.139806858445276405e-01 6.482651507407508062e-02 1.202224380460495041e+02
1.139806858445276405e-01 7.622458365852782802e-02 1.493723623965645118e+02
1.139806858445276405e-01 8.762265224298060318e-02 1.603075384142110238e+02
1.139806858445276405e-01 9.902072082743337833e-02 1.736724831813676246e+02
1.139806858445276405e-01 1.104187894118861674e-01 2.076854630659879604e+02
1.139806858445276405e-01 1.218168579963388731e-01 2.319842068434359419e+02
1.139806858445276405e-01 1.332149265807916483e-01 2.441384684708894497e+02
1.139806858445276405e-01 1.446129951652444234e-01 2.441469799865147365e+02
1.139806858445276405e-01 1.560110637496971986e-01 2.538731456922034226e+02
1.139806858445276405e-01 1.674091323341499182e-01 2.696737357038193750e+02
1.139806858445276405e-01 1.788072009186026934e-01 2.733275550823112212e+02
1.139806858445276405e-01 1.902052695030554685e-01 2.806261278970254125e+02
1.139806858445276405e-01 2.016033380875082437e-01 2.879252115423011560e+02
1.139806858445276405e-01 2.130014066719610188e-01 2.952247923997265389e+02
1.139806858445276405e-01 2.243994752564137385e-01 2.952351214216985227e+02
1.139806858445276405e-01 2.357975438408665136e-01 3.025354405803331588e+02
1.139806858445276405e-01 2.471956124253192888e-01 2.989008550537340625e+02
1.139806858445276405e-01 2.585936810097720917e-01 2.989112454492422444e+02
1.139806858445276405e-01 2.699917495942247836e-01 3.025669867372982367e+02
1.139806858445276405e-01 2.813898181786775865e-01 3.171594828551675391e+02
1.139806858445276405e-01 2.927878867631303339e-01 3.171703917084431623e+02
1.139806858445276405e-01 3.041859553475831368e-01 3.135354847694391083e+02
1.139806858445276405e-01 3.155840239320358842e-01 3.135461558762498839e+02
1.139806858445276405e-01 3.269820925164886316e-01 3.086954142234247342e+02
1.139806858445276405e-01 3.383801611009413790e-01 3.026289020564209409e+02
1.139806858445276405e-01 3.497782296853941819e-01 2.953464991379773892e+02
1.139806858445276405e-01 3.611762982698469293e-01 2.625389140864946853e+02
1.139806858445276405e-01 3.725743668542997322e-01 2.260825943846815278e+02
1.139806858445276405e-01 3.839724354387524796e-01 1.969170568366982934e+02
1.032949965466031655e-01 -1.745329251994329478e-01 0.000000000000000000e+00
1.032949965466031655e-01 -1.631348566149801727e-01 0.000000000000000000e+00
1.032949965466031655e-01 -1.517367880305274253e-01 0.000000000000000000e+00
1.032949965466031655e-01 -1.403387194460746501e-01 0.000000000000000000e+00
1.032949965466031655e-01 -1.289406508616219027e-01 0.000000000000000000e+00
1.032949965466031655e-01 -1.175425822771691275e-01 0.000000000000000000e+00
1.032949965466031655e-01 -1.061445136927163663e-01 0.000000000000000000e+00
1.032949965466031655e-01 -9.474644510826360500e-02 0.000000000000000000e+00
1.032949965466031655e-01 -8.334837652381084372e-02 0.000000000000000000e+00
1.032949965466031655e-01 -7.195030793935808244e-02 0.000000000000000000e+00
1.032949965466031655e-01 -6.055223935490532117e-02 0.000000000000000000e+00
1.032949965466031655e-01 -4.915417077045255989e-02 0.000000000000000000e+00
1.032949965466031655e-01 -3.775610218599978474e-02 0.000000000000000000e+00
1.032949965466031655e-01 -2.635803360154704081e-02 0.000000000000000000e+00
1.032949965466031655e-01 -1.495996501709426219e-02 3.642259080108011027e+00
1.032949965466031655e-01 -3.561896432641516088e-03 1.092713017941566811e+01
1.032949965466031655e-01 7.836172151811260367e-03 2.064080819651458398e+01
1.032949965466031655e-01 1.923424073626403899e-02 3.642615299285888852e+01
1.032949965466031655e-01 3.063230932071678292e-02 5.342679799053794909e+01
1.032949965466031655e-01 4.203037790516955807e-02 7.528573150373532030e+01
1.032949965466031655e-01 5.342844648962230547e-02 1.092894242859123750e+02
1.032949965466031655e-01 6.482651507407508062e-02 1.590822204735917751e+02
1.032949965466031655e-01 7.622458365852782802e-02 1.930911106268199831e+02
1.032949965466031655e-01 8.762265224298060318e-02 2.186012041317239891e+02
1.032949965466031655e-01 9.902072082743337833e-02 2.331826416851185115e+02
1.032949965466031655e-01 1.104187894118861674e-01 2.477651164899322396e+02
1.032949965466031655e-01 1.218168579963388731e-01 2.623486348299863380e+02
1.032949965466031655e-01 1.332149265807916483e-01 2.757185706605444580e+02
1.032949965466031655e-01 1.446129951652444234e-01 2.830161531370379748e+02
1.032949965466031655e-01 1.560110637496971986e-01 2.915289760204817071e+02
1.032949965466031655e-01 1.674091323341499182e-01 2.915391778652768267e+02
1.032949965466031655e-01 1.788072009186026934e-01 2.915493901374246093e+02
1.032949965466031655e-01 1.902052695030554685e-01 2.939892692811650932e+02
1.032949965466031655e-01 2.016033380875082437e-01 3.049334419823815665e+02
1.032949965466031655e-01 2.130014066719610188e-01 3.158783756714473725e+02
1.032949965466031655e-01 2.243994752564137385e-01 3.243941467378316474e+02
1.032949965466031655e-01 2.357975438408665136e-01 3.316954884011504419e+02
1.032949965466031655e-01 2.471956124253192888e-01 3.244167843405130611e+02
1.032949965466031655e-01 2.585936810097720917e-01 3.244280617209800539e+02
1.032949965466031655e-01 2.699917495942247836e-01 3.280846872140959931e+02
1.032949965466031655e-01 2.813898181786775865e-01 3.317415238831931674e+02
1.032949965466031655e-01 2.927878867631303339e-01 3.353985688084687240e+02
1.032949965466031655e-01 3.041859553475831368e-01 3.317642856752785292e+02
1.032949965466031655e-01 3.155840239320358842e-01 3.281296937895888846e+02
1.032949965466031655e-01 3.269820925164886316e-01 3.269254602832841670e+02
1.032949965466031655e-01 3.383801611009413790e-01 3.123519216279956936e+02
1.032949965466031655e-01 3.497782296853941819e-01 3.062852523158611007e+02
1.032949965466031655e-01 3.611762982698469293e-01 3.062954009229514440e+02
1.032949965466031655e-01 3.725743668542997322e-01 2.941504874821761177e+02
1.032949965466031655e-01 3.839724354387524796e-01 2.552628646539612589e+02
9.260930724867870445e-02 -1.745329251994329478e-01 0.000000000000000000e+00
9.260930724867870445e-02 -1.631348566149801727e-01 0.000000000000000000e+00
9.260930724867870445e-02 -1.517367880305274253e-01 0.000000000000000000e+00
9.260930724867870445e-02 -1.403387194460746501e-01 0.000000000000000000e+00
9.260930724867870445e-02 -1.289406508616219027e-01 0.000000000000000000e+00
9.260930724867870445e-02 -1.175425822771691275e-01 0.000000000000000000e+00
9.260930724867870445e-02 -1.061445136927163663e-01 0.000000000000000000e+00
9.260930724867870445e-02 -9.474644510826360500e-02 0.000000000000000000e+00
9.260930724867870445e-02 -8.334837652381084372e-02 0.000000000000000000e+00
9.260930724867870445e-02 -7.195030793935808244e-02 0.000000000000000000e+00
9.260930724867870445e-02 -6.055223935490532117e-02 0.000000000000000000e+00
9.260930724867870445e-02 -4.915417077045255989e-02 0.000000000000000000e+00
9.260930724867870445e-02 -3.775610218599978474e-02 2.428018284343328670e+00
9.260930724867870445e-02 -2.635803360154704081e-02 1.092642816203487932e+01
9.260930724867870445e-02 -1.495996501709426219e-02 2.306764138493539917e+01
9.260930724867870445e-02 -3.561896432641516088e-03 3.642376895870445708e+01
9.260930724867870445e-02 7.836172151811260367e-03 5.827992930474137978e+01
9.260930724867870445e-02 1.923424073626403899e-02 8.742277128315301127e+01
9.260930724867870445e-02 3.063230932071678292e-02 1.153533185473693123e+02
9.260930724867870445e-02 4.203037790516955807e-02 1.530000434506905833e+02
9.260930724867870445e-02 5.342844648962230547e-02 1.748630794452740247e+02
9.260930724867870445e-02 6.482651507407508062e-02 2.076569481431601503e+02
9.260930724867870445e-02 7.622458365852782802e-02 2.404530897121376256e+02
9.260930724867870445e-02 8.762265224298060318e-02 2.623214465972038170e+02
9.260930724867870445e-02 9.902072082743337833e-02 2.769043819312117876e+02
9.260930724867870445e-02 1.104187894118861674e-01 2.987755818479008099e+02
9.260930724867870445e-02 1.218168579963388731e-01 3.024296738951780981e+02
9.260930724867870445e-02 1.332149265807916483e-01 3.097279121336658250e+02
9.260930724867870445e-02 1.446129951652444234e-01 3.170266867752109192e+02
9.260930724867870445e-02 1.560110637496971986e-01 3.206818789723153600e+02
9.260930724867870445e-02 1.674091323341499182e-01 3.206931009045613905e+02
9.260930724867870445e-02 1.788072009186026934e-01 3.267782756541577669e+02
